osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households
2506088039,7.0110002,100.4729942,,3,,100.4729942,7.0110002,20,26,46,27
2506088067,7.0109664,100.4554563,,3,,100.4554563,7.0109664,26,27,53,28
2506088084,7.0110406,100.4738246,,3,,100.4738246,7.0110406,25,25,50,32
2506088160,7.0112082,100.4604596,,3,,100.4604596,7.0112082,21,19,40,17
2506088197,7.0112772,100.4659606,,3,,100.4659606,7.0112772,15,26,41,25
2506088217,7.0112816,100.4653333,,4,,100.4653333,7.0112816,17,32,49,24
2506088227,7.0112957,100.4667479,,3,,100.4667479,7.0112957,19,24,43,24
2506088232,7.0112955,100.4648481,,4,,100.4648481,7.0112955,20,31,51,16
2506088242,7.0114115,100.4603406,,1,,100.4603406,7.0114115,13,21,34,24
2506088243,7.011333,100.4742789,,3,,100.4742789,7.011333,19,18,37,23
2506088247,7.0114527,100.4607891,,1,,100.4607891,7.0114527,28,20,48,21
2506088249,7.0114835,100.4599309,,1,,100.4599309,7.0114835,17,27,44,20
2506088265,7.011563,100.4810296,,1,,100.4810296,7.011563,29,40,69,21
2506088273,7.0116181,100.4772599,,3,,100.4772599,7.0116181,27,37,64,35
2506088274,7.011631,100.4798932,,3,,100.4798932,7.011631,17,28,45,33
2506088278,7.0116761,100.4550528,,3,,100.4550528,7.0116761,19,18,37,20
2506088280,7.0116832,100.4768025,,3,,100.4768025,7.0116832,17,24,41,29
2506088308,7.011725,100.4652793,,4,,100.4652793,7.011725,24,30,54,30
2506088310,7.0117244,100.4603437,,3,,100.4603437,7.0117244,26,20,46,24
2506088311,7.011728,100.460758,,3,,100.460758,7.011728,22,27,49,26
2506088316,7.0117401,100.4647584,,4,,100.4647584,7.0117401,10,31,41,23
2506088321,7.0117317,100.459933,,3,,100.459933,7.0117317,19,20,39,21
2506088333,7.0117328,100.4659026,,3,,100.4659026,7.0117328,19,17,36,24
2506088476,7.0116469,100.4714697,,1,,100.4714697,7.0116469,21,17,38,21
2506088483,7.011885,100.4625578,,3,,100.4625578,7.011885,18,30,48,27
2506088491,7.0119357,100.4720861,,3,,100.4720861,7.0119357,17,27,44,29
2506088492,7.0119662,100.4784884,,3,,100.4784884,7.0119662,13,19,32,19
2506088507,7.0120187,100.481094,,1,,100.481094,7.0120187,22,30,52,28
2506088509,7.012017,100.478072,,3,,100.478072,7.012017,20,33,53,27
2506088518,7.0120431,100.47768,,3,,100.47768,7.0120431,19,27,46,21
2506088527,7.0121227,100.4575171,,3,,100.4575171,7.0121227,23,17,40,22
2506088528,7.0121205,100.4799192,,3,,100.4799192,7.0121205,30,28,58,26
2506088529,7.0121231,100.4773367,,3,,100.4773367,7.0121231,18,29,47,24
2506088533,7.012144,100.4540928,,3,,100.4540928,7.012144,24,30,54,26
2506088535,7.0122135,100.4651814,,4,,100.4651814,7.0122135,31,27,58,18
2506088538,7.0126102,100.4613714,,3,,100.4613714,7.0126102,23,24,47,28
2506088559,7.0121803,100.4658326,,3,,100.4658326,7.0121803,17,24,41,22
2506088592,7.0122045,100.4666081,,3,,100.4666081,7.0122045,26,27,53,27
2506088612,7.0122068,100.4768828,,4,,100.4768828,7.0122068,24,30,54,28
2506088640,7.0122473,100.4674512,,3,,100.4674512,7.0122473,16,26,42,30
2506088695,7.0122799,100.4811858,,1,,100.4811858,7.0122799,19,19,38,21
2506088715,7.0122966,100.4764419,,3,,100.4764419,7.0122966,20,24,44,26
2506088728,7.0123086,100.4625382,,4,,100.4625382,7.0123086,24,32,56,13
2506088737,7.012349,100.4574864,,3,,100.4574864,7.012349,15,27,42,25
2506088760,7.0124939,100.4646506,,4,,100.4646506,7.0124939,13,22,35,26
2506088770,7.0125836,100.465129,,4,,100.465129,7.0125836,29,25,54,29
2506088773,7.0126175,100.4665786,,2,,100.4665786,7.0126175,18,25,43,23
2506088792,7.0126793,100.4673857,,4,,100.4673857,7.0126793,21,29,50,33
2506088793,7.012675,100.4603386,,3,,100.4603386,7.012675,24,26,50,20
2506088794,7.0125742,100.4657992,,3,,100.4657992,7.0125742,24,16,40,23
2506088924,7.0127888,100.4624359,,4,,100.4624359,7.0127888,18,26,44,30
2506088938,7.0128083,100.47254,,3,,100.47254,7.0128083,20,25,45,14
2506088984,7.0129171,100.46131,,1,,100.46131,7.0129171,24,32,56,30
2506089004,7.0129325,100.4610838,,3,,100.4610838,7.0129325,25,23,48,21
2506089017,7.0129239,100.4615629,,1,,100.4615629,7.0129239,32,21,53,23
2506089058,7.0130105,100.4725884,,3,,100.4725884,7.0130105,25,34,59,19
2506089065,7.0129884,100.4603544,,3,,100.4603544,7.0129884,22,29,51,30
2506089259,7.0132297,100.4624145,,3,,100.4624145,7.0132297,17,25,42,19
2506089309,7.0132603,100.4765718,,3,,100.4765718,7.0132603,22,22,44,30
2506089321,7.0132173,100.4802382,,3,,100.4802382,7.0132173,26,26,52,33
2506089421,7.0133529,100.456848,,3,,100.456848,7.0133529,19,21,40,19
2506089434,7.0133384,100.4581068,,3,,100.4581068,7.0133384,23,31,54,25
2506089448,7.0133279,100.4615914,,3,,100.4615914,7.0133279,29,24,53,22
2506089487,7.0133704,100.4726747,,3,,100.4726747,7.0133704,19,34,53,24
2506089493,7.0133799,100.4650755,,4,,100.4650755,7.0133799,14,27,41,26
2506089505,7.0133875,100.4623781,,3,,100.4623781,7.0133875,18,18,36,29
2506089545,7.0134536,100.4778951,,3,,100.4778951,7.0134536,23,18,41,14
2506089600,7.0135693,100.4773584,,3,,100.4773584,7.0135693,24,20,44,20
2506089700,7.013714,100.4615785,,3,,100.4615785,7.013714,21,23,44,20
