u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,lanes_clean,capacity
2506099642,2506100033,0,243188175,residential,,False,True,115.44946531260965,,,,,,,,1.0,404.0731285941338
2506099642,2506099481,0,243188435,residential,,False,True,1.4432496315282606,,,,,,,,1.0,5.051373710348912
2506099642,2506099654,0,"[243188435, 243188007]",residential,,False,"[False, True]",82.55863720824107,,,,,,,,1.0,288.95523022884373
2506099642,2506099035,0,498671691,residential,,False,True,106.00973111334812,,,,,,,,1.0,371.0340588967184
2506099654,2506099642,0,"[243188435, 243188007]",residential,,False,"[False, True]",82.55863720824107,,,,,,,,1.0,288.95523022884373
2506099654,2506099400,0,243188007,residential,,False,True,54.278496376796376,,,,,,,,1.0,189.9747373187873
2506099654,4900465674,0,"[243188450, 498671620]",residential,,False,"[False, True]",376.1537534449988,,,,,,,,1.0,1316.5381370574958
2506099672,8349052655,0,84842972,tertiary,ถนนรัถการ,False,False,86.08251362640605,,2,,,,,,2.0,602.5775953848424
2506099672,8642273436,0,243188380,unclassified,,False,False,55.64344086945969,,,,,,,,1.0,194.7520430431089
2506099672,4900465108,0,706137267,unclassified,Thanon Nipatsongkaew 1 Soi 23,False,True,206.59027344059913,,,,,,,,1.0,723.065957042097
2506099672,2507401822,0,84842972,tertiary,ถนนรัถการ,False,True,84.75664437022506,,2,,,,,,2.0,593.2965105915754
2506099740,2506099593,0,243188456,residential,,False,False,134.5331444145323,,,,,,,,1.0,470.86600545086304
2506099750,2506099472,0,243188017,residential,,False,False,38.35311194172385,,,,,,,,1.0,134.23589179603348
2506099750,2506099955,0,243188017,residential,,False,True,32.51144138631887,,,,,,,,1.0,113.79004485211605
2506099750,2506099421,0,243188558,residential,,False,True,100.45133382739157,,,,,,,,1.0,351.5796683958705
2506099820,2506100067,0,243188058,residential,,False,True,46.63503402428429,,,,,,,,1.0,163.22261908499502
2506099948,2505177734,0,243079716,tertiary,,False,False,49.12161668339483,,,,,,,,1.0,171.92565839188188
2506099948,4900465674,0,243079716,tertiary,,False,True,47.16367166459346,,,,,,,,1.0,165.07285082607712
2506099948,2506099964,0,243188194,residential,,False,True,116.42392818766707,,,,,,,,1.0,407.48374865683473
2506099948,2506100301,0,243188016,residential,Soi 2 Saphandum,False,True,535.9201682397419,,,,,,,,1.0,1875.7205888390965
2506099955,2506100168,0,243188017,residential,,False,True,24.403479066318397,,,,,,,,1.0,85.41217673211439
2506099955,2506099750,0,243188017,residential,,False,False,32.51144138631887,,,,,,,,1.0,113.79004485211605
2506099955,2506100067,0,243188721,residential,,False,True,51.05044921194033,,,,,,,,1.0,178.67657224179118
2506099964,2506099948,0,243188194,residential,,False,False,116.42392818766707,,,,,,,,1.0,407.48374865683473
2506100018,2506100210,0,243188556,residential,,False,False,163.81047210410776,,,,,,,,1.0,573.3366523643772
2506100033,2506099642,0,243188175,residential,,False,False,115.44946531260965,,,,,,,,1.0,404.0731285941338
2506100033,2506100301,0,243188380,unclassified,,False,False,31.395868289768092,,,,,,,,1.0,109.88553901418832
2506100033,8642273436,0,243188380,unclassified,,False,True,2.622661017550906,,,,,,,,1.0,9.17931356142817
2506100067,2506099820,0,243188058,residential,,False,False,46.63503402428429,,,,,,,,1.0,163.22261908499502
2506100067,2506099955,0,243188721,residential,,False,False,51.05044921194033,,,,,,,,1.0,178.67657224179118
2506100151,2506099472,0,243188613,residential,,False,False,272.1579948430226,,,,,,,,1.0,952.5529819505791
2506100168,2506099955,0,243188017,residential,,False,False,24.403479066318397,,,,,,,,1.0,85.41217673211439
2506100168,2506100241,0,243188538,residential,,False,False,51.51176691770942,,,,,,,,1.0,180.29118421198297
2506100210,2506099593,0,706341245,tertiary,ถนนสาครมงคล,False,False,82.60692749918417,,,,,,,,1.0,289.1242462471446
2506100210,2506100018,0,243188556,residential,,False,True,163.81047210410776,,,,,,,,1.0,573.3366523643772
2506100241,2506100168,0,243188538,residential,,False,True,51.51176691770942,,,,,,,,1.0,180.29118421198297
2506100241,4890613590,0,497502850,residential,,False,True,52.90319431912223,,,,,,,,1.0,185.1611801169278
2506100301,2506100540,0,243188380,unclassified,,False,False,12.754561258522426,,,,,,,,1.0,44.64096440482849
2506100301,2506100033,0,243188380,unclassified,,False,True,31.395868289768092,,,,,,,,1.0,109.88553901418832
2506100301,2506099948,0,243188016,residential,Soi 2 Saphandum,False,False,535.9201682397419,,,,,,,,1.0,1875.7205888390965
2506100540,2506100820,0,243188380,unclassified,,False,False,31.907458094205083,,,,,,,,1.0,111.67610332971779
2506100540,2506100301,0,243188380,unclassified,,False,True,12.754561258522426,,,,,,,,1.0,44.64096440482849
2506100540,2505177734,0,243188726,residential,,False,True,517.8935218315644,,,,,,,,1.0,1812.6273264104752
2506100820,2506100540,0,243188380,unclassified,,False,True,31.907458094205083,,,,,,,,1.0,111.67610332971779
2506100820,4900465627,0,498671593,residential,,False,False,44.39635896405182,,,,,,,,1.0,155.38725637418136
2506102117,2507401971,0,243079762,unclassified,,False,False,269.19362768298646,,,,,,,,1.0,942.1776968904526
2506102117,8932255318,0,243188701,tertiary,ถนนนวลแก้วอุทิศ,False,False,336.49471270603954,,,,สข.5061,,,,1.0,1177.7314944711384
2506102117,2507402050,0,243314237,unclassified,,False,True,290.7226731801172,,,,,,,,1.0,1017.5293561304103
2507400589,4900465949,0,705855017,residential,,True,False,186.1622066630447,,,,,,,,1.0,651.5677233206565
2507400589,1680667498,0,"[155690872, 932339000, 1457057268]",residential,,False,True,16.415117642661023,yes,,,,,,,1.0,57.452911749313586
2507400591,2507400589,0,705855017,residential,,True,False,80.08204458325966,,,,,,,,1.0,280.2871560414088
2507400591,2505176020,0,243314310,residential,,False,False,170.62611493130726,,,,,,,,1.0,597.1914022595754
2507400591,8642866006,0,"[932339001, 155690866, 243314310]",residential,,False,True,15.996493421576654,yes,,,,,,,1.0,55.987726975518285
2507400593,2507400591,0,705855017,residential,,True,False,28.650897070783433,,,,,,,,1.0,100.27813974774202
2507400593,8976428987,0,"[990212970, 970010766, 970010767]",tertiary,ถนนธรรมนูญวิถี,True,False,17.216764511503143,yes,,,,,,,1.0,60.258675790261
2507400597,2507400604,0,243314436,residential,Soi Te Ta Cho,False,True,83.48051997245868,,,,,,,,1.0,292.1818199036054
2507400597,8976429006,0,969757853,tertiary,ถนนธรรมนูญวิถี,True,False,126.3024892482021,,,,,,,,1.0,442.05871236870735
2507400599,1639088652,0,243314389,residential,,False,False,253.93871945634416,,,,,,,,1.0,888.7855180972045
2507400599,849403352,0,684736206,tertiary,ถนนธรรมนูญวิถี,True,False,61.484085032208974,,,,,,,,1.0,215.19429761273142
2507400604,2507400612,0,243314436,residential,Soi Te Ta Cho,False,True,25.587765216984717,,,,,,,,1.0,89.55717825944652
2507400604,2507400609,0,243314467,residential,,False,False,87.03630649830585,,,,,,,,1.0,304.62707274407046
2507400604,2507400597,0,243314436,residential,Soi Te Ta Cho,False,False,83.48051997245868,,,,,,,,1.0,292.1818199036054
2507400607,2505176086,0,71380776,tertiary,,False,False,37.02646487235079,,,,,,,,1.0,129.59262705322777
2507400607,849403352,0,71380776,tertiary,,False,True,78.81876135275994,,,,,,,,1.0,275.8656647346598
2507400607,1639088606,0,243314287,residential,,False,False,189.21796453174585,,,,,,,,1.0,662.2628758611105
2507400609,2507400604,0,243314467,residential,,False,True,87.03630649830585,,,,,,,,1.0,304.62707274407046
2507400609,4900465377,0,498671542,residential,,False,False,35.181273768301516,,,,,,,,1.0,123.13445818905531
2507400609,13388503443,0,243314467,residential,,False,False,66.7056438218115,,,,,,,,1.0,233.46975337634026
2507400612,2507400604,0,243314436,residential,Soi Te Ta Cho,False,False,25.587765216984717,,,,,,,,1.0,89.55717825944652
2507400612,2507400618,0,243314436,residential,Soi Te Ta Cho,False,True,15.413442000943776,,,,,,,,1.0,53.94704700330322
2507400612,4900465377,0,243314248,residential,,False,False,89.83078856036903,,,,,,,,1.0,314.4077599612916
2507400614,8523326825,0,243314165,residential,ซอยเตชะโต,False,False,32.10895818928361,,,,,,,,1.0,112.38135366249264
2507400618,8523326825,0,243314165,residential,ซอยเตชะโต,False,True,62.679461263530136,,,,,,,,1.0,219.37811442235548
2507400618,2507400612,0,243314436,residential,Soi Te Ta Cho,False,False,15.413442000943776,,,,,,,,1.0,53.94704700330322
2507400618,2507400624,0,243314436,residential,Soi Te Ta Cho,False,True,17.511732708784976,,,,,,,,1.0,61.291064480747416
2507400624,2507400618,0,243314436,residential,Soi Te Ta Cho,False,False,17.511732708784976,,,,,,,,1.0,61.291064480747416
2507400625,4900465377,0,243314248,residential,,False,True,11.622158358677552,,,,,,,,1.0,40.67755425537143
2507400630,8523326826,0,243314312,residential,,False,True,25.269511790687343,,,,,,,,1.0,88.4432912674057
2507400638,2507400639,0,243314192,residential,,False,True,14.33715505562379,yes,,,,,,,1.0,50.180042694683266
2507400638,8976429008,0,969757855,residential,,True,False,177.55668167438813,,,,,,,,1.0,621.4483858603585
2507400638,8523326826,0,243314312,residential,,False,False,60.41550743496784,,,,,,,,1.0,211.45427602238746
2507400639,2507400638,0,243314192,residential,,False,False,14.33715505562379,yes,,,,,,,1.0,50.180042694683266
2507400639,849403500,0,1270957861,secondary,ถนนราษฎร์ยินดี,True,False,180.3560914028708,,2,,,,,,2.0,1262.4926398200955
2507400647,2507400648,0,243314201,residential,,False,False,104.04064363691636,,,,,,,,1.0,364.14225272920726
2507400647,1639088606,0,243314411,residential,,False,False,82.79452669036039,,,,,,,,1.0,289.78084341626135
2507400647,2507400651,0,243314411,residential,,False,True,60.81973353547186,,,,,,,,1.0,212.8690673741515
2507400648,2507400647,0,243314201,residential,,False,True,104.04064363691636,,,,,,,,1.0,364.14225272920726
2507400649,1639088636,0,151072451,residential,Soi Rajyindee Road 7,False,False,52.05852122685128,,,,,,,,1.0,182.2048242939795
2507400649,2507400677,0,243314105,residential,,False,False,147.4182897765432,,,,,,,,1.0,515.9640142179012
2507400649,1639088652,0,151072451,residential,Soi Rajyindee Road 7,False,True,118.38993880562396,,,,,,,,1.0,414.36478581968385
2507400651,2507400647,0,243314411,residential,,False,False,60.81973353547186,,,,,,,,1.0,212.8690673741515
2507400651,2507400655,0,243314411,residential,,False,True,49.87771008779417,,,,,,,,1.0,174.5719853072796
2507400651,2507400652,0,243314368,residential,,False,False,221.0402886328191,,,,,,,,1.0,773.6410102148669
2507400652,2507400651,0,243314368,residential,,False,True,221.0402886328191,,,,,,,,1.0,773.6410102148669
2507400652,2406954571,0,1236748105,tertiary,ถนนประชายินดี,False,False,108.92629956000582,,2,,,,,,2.0,762.4840969200407
2507400652,12311231549,0,1236748105,tertiary,ถนนประชายินดี,False,True,150.88260286224886,,2,,,,,,2.0,1056.178220035742
2507400655,2507400664,0,243314301,residential,,False,False,78.25402672628937,,,,,,,,1.0,273.8890935420128
2507400655,2507400671,0,243314301,residential,,False,True,76.13156940404733,,,,,,,,1.0,266.4604929141656
2507400655,2507400651,0,243314411,residential,,False,False,49.87771008779417,,,,,,,,1.0,174.5719853072796
2507400664,2507400655,0,243314301,residential,,False,True,78.25402672628937,,,,,,,,1.0,273.8890935420128
2507400671,2406954575,0,71380776,tertiary,,False,False,66.97320684681303,,,,,,,,1.0,234.4062239638456
2507400671,1639088636,0,71380776,tertiary,,False,True,89.03216192672106,,,,,,,,1.0,311.6125667435237
2507400671,2507400655,0,243314301,residential,,False,False,76.13156940404733,,,,,,,,1.0,266.4604929141656
2507400677,8523328991,0,66984604,tertiary,ถนนศุภสารรังสรรค์,True,False,84.98129090438653,,,,,,,,1.0,297.43451816535287
2507400677,2507400649,0,243314105,residential,,False,True,147.4182897765432,,,,,,,,1.0,515.9640142179012
2507400682,2507400685,0,243314468,residential,Soi Noon Uthit,False,False,57.1335875895623,,,,,,,,1.0,199.96755656346807
2507400685,1115361870,0,243314468,residential,Soi Noon Uthit,False,False,74.25223380554102,,,,,,,,1.0,259.8828183193936
2507400685,2507400682,0,243314468,residential,Soi Noon Uthit,False,True,57.1335875895623,,,,,,,,1.0,199.96755656346807
2507400685,4900464594,0,498671413,residential,Soi 2 Klongren Road 1,False,False,47.02714373672232,,,,,,,,1.0,164.59500307852812
2507400685,2507400688,0,243314419,residential,Soi Rakwuong,False,False,180.483602887102,,,,,,,,1.0,631.692610104857
2507400688,2505176348,0,71380787,tertiary,ถนนประชายินดี,False,False,56.527207321251595,,,,,,,,1.0,197.8452256243806
2507400688,2406954573,0,71380787,tertiary,ถนนประชายินดี,False,True,118.43146791630092,,,,,,,,1.0,414.5101377070532
2507400688,2507400685,0,243314419,residential,Soi Rakwuong,False,True,180.483602887102,,,,,,,,1.0,631.692610104857
2507400689,947896958,0,66984613,unclassified,,True,False,59.55629483582949,,,,,,,,1.0,208.44703192540322
2507400689,2507400690,0,243314073,residential,,False,False,14.460342204950134,yes,,,,,,,1.0,50.61119771732547
2507400689,12518064113,0,243314112,residential,Soi Charoensook,False,True,206.72738645475133,,,,,,,,1.0,723.5458525916297
2507400690,2507400689,0,243314073,residential,,False,True,14.460342204950134,yes,,,,,,,1.0,50.61119771732547
2507400690,2505176258,0,970323546,secondary,ถนนราษฎร์ยินดี,True,False,83.13328844942956,,2,,,,,,2.0,581.9330191460069
2507400695,4900465328,0,"[498671521, 243314095]",residential,,False,False,148.3643226455581,,,,,,,,1.0,519.2751292594534
2507400695,4900465328,1,243314435,residential,,False,True,143.27224809711544,,,,,,,,1.0,501.45286833990406
2507400695,849403403,0,"[243314435, 498671644]",residential,,False,"[False, True]",107.04925505268592,,,,,,,,1.0,374.67239268440073
2507400696,2507400689,0,66984613,unclassified,,True,False,65.50186600162598,,,,,,,,1.0,229.25653100569093
2507400696,2507400698,0,243314213,residential,,False,False,14.009276292436372,yes,,,,,,,1.0,49.0324670235273
2507400696,4900465441,0,243314378,residential,Thanon Rajyindee Soi 5,False,True,41.652614985236795,,,,,,,,1.0,145.78415244832877
2507400698,2507400696,0,243314213,residential,,False,True,14.009276292436372,yes,,,,,,,1.0,49.0324670235273
2507400698,2507400690,0,970323546,secondary,ถนนราษฎร์ยินดี,True,False,66.14876328150105,,2,,,,,,2.0,463.04134297050734
2507400701,2507400702,0,243314378,residential,Thanon Rajyindee Soi 5,False,True,113.39656083630074,,,,,,,,1.0,396.88796292705257
2507400701,4900465395,0,498671548,residential,,False,True,37.12547340769311,,,,,,,,1.0,129.93915692692588
2507400701,8523449430,0,243314378,residential,Thanon Rajyindee Soi 5,False,False,94.33823857598676,,,,,,,,1.0,330.18383501595366
2507400702,2507400701,0,243314378,residential,Thanon Rajyindee Soi 5,False,False,113.39656083630074,,,,,,,,1.0,396.88796292705257
2507400704,2507400708,0,243314234,residential,Thanon Rajyindee Soi 5,False,False,108.17402906111876,,,,,,,,1.0,378.60910171391566
2507400706,2507400707,0,243314171,residential,Thanon Prachayindee Soi 3,False,False,188.85714646694387,,,,,,,,1.0,661.0000126343035
2507400706,2507400711,0,243314468,residential,Soi Noon Uthit,False,False,46.35073990339517,,,,,,,,1.0,162.22758966188312
2507400706,1115361870,0,243314468,residential,Soi Noon Uthit,False,True,44.44928427969004,,,,,,,,1.0,155.57249497891513
2507400707,2507400710,0,71380787,tertiary,ถนนประชายินดี,False,False,43.092370261378115,,,,,,,,1.0,150.8232959148234
2507400707,2505176348,0,71380787,tertiary,ถนนประชายินดี,False,True,58.72780260481672,,,,,,,,1.0,205.54730911685854
2507400707,2507400706,0,243314171,residential,Thanon Prachayindee Soi 3,False,True,188.85714646694387,,,,,,,,1.0,661.0000126343035
2507400708,2505176470,0,71380780,tertiary,ถนนคลองเรียน 1,False,False,48.12597828922847,,4,,,,,,4.0,673.7636960491986
2507400708,849403403,0,71380780,tertiary,ถนนคลองเรียน 1,False,True,42.85256220414499,,4,,,,,,4.0,599.9358708580298
2507400708,2507400704,0,243314234,residential,Thanon Rajyindee Soi 5,False,True,108.17402906111876,,,,,,,,1.0,378.60910171391566
2507400710,2507400715,0,71380787,tertiary,ถนนประชายินดี,False,False,44.42673501128883,,,,,,,,1.0,155.4935725395109
2507400710,2507400707,0,71380787,tertiary,ถนนประชายินดี,False,True,43.092370261378115,,,,,,,,1.0,150.8232959148234
2507400710,2507400711,0,243314145,residential,Thanon Prachayindee Soi 2,False,True,191.3498716518144,,,,,,,,1.0,669.7245507813504
2507400711,2507400710,0,243314145,residential,Thanon Prachayindee Soi 2,False,False,191.3498716518144,,,,,,,,1.0,669.7245507813504
2507400711,2507400716,0,243314468,residential,Soi Noon Uthit,False,False,44.28235084255311,,,,,,,,1.0,154.98822794893587
