u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,flood_level_u,flood_level_v,flood_level
8523406713,1140280758,0,706104217,residential,ถนนเเสงศรี,False,True,25.963658180986517,,,,,,,,1,1,1
8523406713,8523406712,0,917704692,residential,,False,False,81.60612032929662,,,,,,,,1,2,2
8523431061,8523431062,0,917705248,residential,,False,True,62.00151261786717,,,,,,,,1,1,1
8523431062,8523431064,0,706104217,residential,ถนนเเสงศรี,False,False,30.367658926130375,,,,,,,,1,1,1
8523431062,8523431061,0,917705248,residential,,False,False,62.00151261786717,,,,,,,,1,1,1
8523431062,947896964,0,706104217,residential,ถนนเเสงศรี,False,True,30.008523495353614,,,,,,,,1,1,1
8523431063,8523431064,0,917705249,residential,,False,True,75.15744840436815,,,,,,,,5,1,5
8523431064,2506087962,0,706104217,residential,ถนนเเสงศรี,False,False,19.927031369061503,,,,,,,,1,1,1
8523431064,8523431062,0,706104217,residential,ถนนเเสงศรี,False,True,30.367658926130375,,,,,,,,1,1,1
8523431064,8523431063,0,917705249,residential,,False,False,75.15744840436815,,,,,,,,1,5,5
8523449429,8523449430,0,917706996,residential,,False,True,35.04471341093929,,,,,,,,1,1,1
8523449430,4900465441,0,243314378,residential,Thanon Rajyindee Soi 5,False,False,47.20279148386116,,,,,,,,1,1,1
8523449430,8523449429,0,917706996,residential,,False,False,35.04471341093929,,,,,,,,1,1,1
8523449430,2507400701,0,243314378,residential,Thanon Rajyindee Soi 5,False,True,94.33823857598676,,,,,,,,1,3,3
8523461356,1160617590,0,243188389,unclassified,,False,False,34.07237508380913,,,,,,,,4,4,4
8523461356,8523461357,0,917708020,residential,,False,True,68.94917010029312,,,,,,,,4,4,4
8523461356,2506090118,0,243188389,unclassified,,False,True,216.47804424104513,,,,,,,,4,5,5
8523461357,8523461356,0,917708020,residential,,False,False,68.94917010029312,,,,,,,,4,4,4
8523461357,2505176923,0,970311985,secondary,ถนนเพชรเกษม,True,False,104.98823099635396,,,,,,,,4,4,4
8523748243,8523748245,0,917727641,residential,,False,True,105.57529714157316,,,,,,,,1,1,1
8523748245,8523748243,0,917727641,residential,,False,False,105.57529714157316,,,,,,,,1,1,1
8523748245,2507401235,0,"[1232062515, 970311987]",secondary,ถนนเพชรเกษม,True,False,280.1570635088972,,,,,,,,1,3,3
8523765860,8523765861,0,917728866,residential,,False,True,45.5355468420473,,,,,,,,5,5,5
8523765861,916327788,0,68518888,unclassified,Soi 17 Karnjanavanit,False,False,68.20341327891954,,,,,,,,5,5,5
8523765861,8523765860,0,917728866,residential,,False,False,45.5355468420473,,,,,,,,5,5,5
8523765861,823954363,0,68518888,unclassified,Soi 17 Karnjanavanit,False,True,94.79147305477844,,,,,,,,5,5,5
8523766367,8523766368,0,917729053,residential,,False,True,53.387803797528406,,,,,,,,1,5,5
8523766368,2507400850,0,77967083,unclassified,Soi 3 Phetkasem,False,False,48.2370683551861,,2,,,,,,5,4,5
8523766368,8523766367,0,917729053,residential,,False,False,53.387803797528406,,,,,,,,5,1,5
8523766368,916327788,0,77967083,unclassified,Soi 3 Phetkasem,False,True,102.08997755135648,,2,,,,,,5,5,5
8523772945,8523772946,0,917729220,residential,,False,True,44.36011732493924,,,,,,,,1,1,1
8523772946,2507400774,0,706091195,residential,Soi Tummachoten Uthit 2,False,False,53.11751487291703,,,,,,,,1,1,1
8523772946,2507400846,0,706091195,residential,Soi Tummachoten Uthit 2,False,True,128.94381591323722,,,,,,,,1,1,1
8523772946,8523772945,0,917729220,residential,,False,False,44.36011732493924,,,,,,,,1,1,1
8523777679,8523777680,0,917729591,residential,,False,True,41.106531004779775,,,,,,,,1,1,1
8523777680,2507400740,0,71380787,tertiary,ถนนประชายินดี,False,True,70.24413607785465,,,,,,,,1,4,4
8523777680,8523777679,0,917729591,residential,,False,False,41.106531004779775,,,,,,,,1,1,1
8523777680,823954365,0,71380787,tertiary,ถนนประชายินดี,False,False,50.35712541547661,,,,,,,,1,1,1
8523781986,8523781992,0,917730275,residential,,False,True,58.32043971763084,,,,,,,,5,5,5
8523781992,2507401017,0,77967083,unclassified,Soi 3 Phetkasem,False,False,125.90170663909949,,2,,,,,,5,2,5
8523781992,2507400850,0,77967083,unclassified,Soi 3 Phetkasem,False,True,115.91904162963296,,2,,,,,,5,4,5
8523781992,8523781986,0,917730275,residential,,False,False,58.32043971763085,,,,,,,,5,5,5
8523801787,8523801789,0,917730844,residential,,False,True,47.95232702152689,,,,,,,,3,1,3
8523801789,2507401016,0,243314474,residential,Soi U-Patham,False,False,38.50381791881891,,,,,,,,1,2,2
8523801789,2507401019,0,243314474,residential,Soi U-Patham,False,True,33.43714603305256,,,,,,,,1,1,1
8523801789,8523801787,0,917730844,residential,,False,False,47.95232702152689,,,,,,,,1,3,3
8523801790,8523801794,0,917730845,residential,,False,True,80.09754814920703,,,,,,,,3,3,3
8523801794,2507400850,0,243314459,residential,Soi Nappakhun,False,False,137.02431218278443,,,,,,,,3,4,4
8523801794,2507401016,0,243314459,residential,Soi Nappakhun,False,True,140.32571125037708,,,,,,,,3,2,3
8523801794,8523801790,0,917730845,residential,,False,False,80.09754814920703,,,,,,,,3,3,3
8524008598,2507401786,0,243314120,residential,Thanon Nipatsongkaew 2 Soi 6,False,False,16.105354887155983,,,,,,,,5,5,5
8524008598,2507401788,0,243314120,residential,Thanon Nipatsongkaew 2 Soi 6,False,True,149.34140806493434,,,,,,,,5,3,5
8524008598,2507401797,0,498671595,residential,,False,False,25.347945167885147,,,,,,,,5,5,5
8524034231,8524034232,0,917753412,residential,,False,True,46.287957566613166,,,,,,,,5,5,5
8524034232,8524034231,0,917753412,residential,,False,False,46.287957566613166,,,,,,,,5,5,5
8524034232,4900465630,0,917753633,residential,,False,False,13.2492581324885,,,,,,,,5,5,5
8524034232,4900465629,0,917753633,residential,,False,True,35.68810365786939,,,,,,,,5,5,5
8524036349,8524036352,0,917752364,residential,,False,True,92.78670856150237,,,,,,,,2,1,2
8524036352,2508582040,0,243454179,residential,,False,False,18.8053493368096,,,,,,,,1,1,1
8524036352,2505177713,0,243454179,residential,,False,True,134.69758067831816,,,,,,,,1,2,2
8524036352,8524036349,0,917752364,residential,,False,False,92.78670856150237,,,,,,,,1,2,2
8524036353,8524036354,0,917752365,residential,,False,True,68.81137550144415,,,,,,,,2,2,2
8524036354,2505177708,0,128632939,residential,Thanon Phetkasem Soi 10,False,False,7.251309112597491,,,,,,,,2,2,2
8524036354,8524036353,0,917752365,residential,,False,False,68.81137550144415,,,,,,,,2,2,2
8524036354,2508581944,0,128632939,residential,Thanon Phetkasem Soi 10,False,True,36.22248513965307,,,,,,,,2,2,2
8524045200,2507401856,0,243314303,residential,Thanon Nipatsongkaew 1 Soi 18,False,False,50.157928031592974,,,,,,,,2,2,2
8524045200,2507401858,0,243314303,residential,Thanon Nipatsongkaew 1 Soi 18,False,True,78.85658610107936,,,,,,,,2,5,5
8524045200,8524045202,0,917753783,residential,,False,True,112.12111960626832,,,,,,,,2,5,5
8524045202,2507401858,0,243314321,residential,Thanon Nipatsongkaew 1 Soi 14/1,False,False,39.2857685833206,,,,,,,,5,5,5
8524045202,2507401824,0,243314321,residential,Thanon Nipatsongkaew 1 Soi 14/1,False,True,36.04062983131397,,,,,,,,5,5,5
8524045202,8524045200,0,917753783,residential,,False,False,112.12111960626832,,,,,,,,5,2,5
8524057336,4900465184,0,96240987,tertiary,ถนนสัจจกุล,False,False,45.467325791821594,,,,,,,,5,5,5
8524057336,1115561051,0,96240987,tertiary,ถนนสัจจกุล,False,True,31.428603202573633,,,,,,,,5,5,5
8524057336,8524057340,0,917757575,residential,,False,True,156.03313004270325,,,,,,,,5,2,5
8524057340,2506096291,0,96240987,tertiary,ถนนสัจจกุล,False,False,12.19249943146354,,,,,,,,2,2,2
8524057340,4900465184,0,96240987,tertiary,ถนนสัจจกุล,False,True,63.85790316135132,,,,,,,,2,5,5
8524057340,8524057336,0,917757575,residential,,False,False,156.03313004270325,,,,,,,,2,5,5
8524069686,2507401524,0,243314306,residential,Thanon Rattakarn Soi 7/1,False,False,313.8799551814084,,,,,,,,2,5,5
8524089207,2506096623,0,243314297,residential,5anon Rattakarn Soi 7,False,False,466.212567850162,,,,,,,,5,5,5
8524090700,8524090701,0,917760028,residential,,False,True,62.57164707067406,,,,,,,,2,5,5
8524090701,4900465404,0,71380777,tertiary,Thanon Phetkasem Soi 11,False,False,7.510378199356065,,,,,,,,5,5,5
8524090701,849403388,0,71380777,tertiary,Thanon Phetkasem Soi 11,False,True,17.81345001751402,,,,,,,,5,5,5
8524090701,8524090700,0,917760028,residential,,False,False,62.57164707067406,,,,,,,,5,2,5
8524091694,8524091695,0,917759847,residential,,False,True,51.023370966898135,,,,,,,,2,2,2
8524091695,2507400910,0,243314299,residential,Phetkasem Soi 11/1,False,False,23.71639183003372,,,,,,,,2,2,2
8524091695,8524091694,0,917759847,residential,,False,False,51.023370966898135,,,,,,,,2,2,2
8524091695,849403388,0,243314299,residential,Phetkasem Soi 11/1,False,True,127.20418848909158,,,,,,,,2,5,5
8524097355,2506092529,0,84842972,tertiary,ถนนรัถการ,False,False,1.6307545448711565,,2,,,,,,5,5,5
8524097355,2052529358,0,84842972,tertiary,ถนนรัถการ,False,True,48.228140031095265,,2,,,,,,5,5,5
8524097355,4900465393,0,243188429,residential,,False,True,176.3639532169146,,,,,,,,5,4,5
8634014994,8634028436,0,931256571,tertiary,,True,False,33.89117403541759,,,,,,,,1,1,1
8634014994,6415501710,0,684702617,tertiary,ราษฎร์อุทิศ,True,False,48.05069182509166,,,,,,,,1,1,1
8634014997,6637201356,0,706357256,residential,Soi Soontorn Pean,False,True,127.90248300160088,,,,,,,,4,4,4
8634014997,1680665539,0,931256568,tertiary,,True,False,77.0849243362811,,,,,,,,4,5,5
8634015000,1680665904,0,155690856,residential,Thanon Rajuthit Soi 7,False,True,142.9366325236321,,,,,,,,4,4,4
8634015000,8634015001,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,52.0555671145123,,,,,,,,4,4,4
8634015001,1680666318,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,82.0495194992894,,,,,,,,4,1,4
8634015001,4900465690,0,"[498671627, 155690637]",residential,,False,"[False, True]",99.1999240199127,,,,,,,,4,1,4
8634015002,1680666455,0,706358865,residential,Thanon Rajuthit Soi 10,False,False,167.2483593685567,,,,,,,,1,4,4
8634015002,1680666318,0,931256578,tertiary,,False,False,7.885682839188923,,,,,,,,1,1,1
8634015002,1680666157,0,931256568,tertiary,,True,False,82.17207122433965,,,,,,,,1,4,4
8634015003,1680666768,0,155690613,residential,Thanon Rajuthit Soi 12,False,True,174.11170278055943,,,,,,,,1,4,4
8634015003,8634015002,0,931256568,tertiary,,True,False,75.19385034823296,,,,,,,,1,1,1
8634015004,1680666903,0,155690525,residential,Thanon Rajuthit Soi 14,False,True,179.3180499379801,,,,,,,,1,4,4
8634015004,8634015003,0,931256568,tertiary,,True,False,46.30678143344225,,,,,,,,1,1,1
8634015005,1421020884,0,155691176,residential,Thanon Rajuthit Soi 16,False,True,184.31012850685764,,,,,,,,1,4,4
8634015005,8634015004,0,931256568,tertiary,,True,False,44.81866377064462,,,,,,,,1,1,1
8634015006,1680667348,0,155691026,residential,Thanon Rajuthit Soi 18,False,True,191.7756365511592,,,,,,,,1,4,4
8634015006,1680667132,0,931256579,tertiary_link,,False,False,7.970735162914123,,,,,,,,1,1,1
8634015006,8634015005,0,931256568,tertiary,,True,False,78.37986256436784,,,,,,,,1,1,1
8634015007,1421020805,0,128632671,residential,Thanon Rajuthit Soi 20,False,False,180.7743138575592,,,,,,,,5,5,5
8634015007,8634015006,0,931256568,tertiary,,True,False,123.3967180640624,,,,,,,,5,1,5
8634015010,4890612678,0,155691089,residential,,False,False,351.85566877491885,,,,,,,,4,4,4
8634015010,2506086032,0,"[243188784, 931312427]",tertiary,ถนนราษฏร์อุทิศ,True,False,54.80251219276374,,,,,,,,4,4,4
8634015011,8634028446,0,"[931256576, 48598023]",tertiary,ถนนราษฏร์อุทิศ,True,False,57.172827169702714,,,,,,,,4,4,4
8634015011,2506086807,0,243188716,unclassified,Thanon Rajuthit Soi  22,False,True,314.3439422878259,,,,,,,,4,5,5
8634015013,8634028443,0,931312426,tertiary,,True,False,40.972819223113746,,,,,,,,5,5,5
8634015013,8935395610,0,965881252,residential,,False,False,43.75044097361347,,,,,,,,5,5,5
8634028428,8634028435,0,931256569,secondary,ถนนศรีภูวนารถ,True,False,11.00406499213072,,,,,,,,1,1,1
8634028428,4900464613,0,323958075,secondary,ถนนศรีภูวนารถ,False,False,75.87334660287883,,,,,,,,1,1,1
8634028435,8634028437,0,"[1216723168, 931256569]",secondary,ถนนศรีภูวนารถ,True,False,22.27972724572794,,,,,,,,1,1,1
8634028435,8634028438,0,931256570,tertiary,,True,False,37.46133550316531,,,,,,,,1,1,1
8634028436,6415501710,0,323958660,secondary,ถนนศรีภูวนารถ,True,False,22.326398978461896,,,,,,,,1,1,1
8634028436,8634028439,0,931256573,secondary_link,,True,False,9.021220536088782,,,,,,,,1,1,1
8634028437,8634028438,0,931256572,tertiary,,True,False,31.152110993063367,,,,,,,,1,1,1
8634028437,8634028436,0,1216723169,secondary,ถนนศรีภูวนารถ,True,False,12.05420259095581,,,,,,,,1,1,1
8634028438,1680665488,0,"[931256570, 243188783]",tertiary,ถนนราษฏร์อุทิศ,True,False,85.13948562059483,,,,,,,,1,5,5
8634028439,8634028440,0,1216723170,secondary,ถนนศรีภูวนารถ,True,False,12.88955450530982,,,,,,,,1,1,1
8634028440,8634028437,0,931256574,secondary_link,,True,False,8.066184824720168,,,,,,,,1,1,1
8634028440,8634028428,0,1216723167,secondary,ถนนศรีภูวนารถ,True,False,33.421502786956864,,,,,,,,1,1,1
8634028442,1612097142,0,1271342647,secondary,ถนนเพชรเกษม,True,False,7.409494627283754,,,,,,,,5,5,5
8634028442,8634015007,0,931256568,tertiary,,True,False,112.65637797194658,,,,,,,,5,5,5
8634028443,4900465318,0,1271342643,secondary,ถนนเพชรเกษม,True,False,86.66330717270259,,,,,,,,5,5,5
8634028443,8634028442,0,1271342645,tertiary,,True,False,10.936476362251346,,,,,,,,5,5,5
8634028444,1680665755,0,931256577,tertiary_link,,False,True,7.109974531636787,,,,,,,,4,4,4
8634028444,1680665842,0,243188783,tertiary,ถนนราษฏร์อุทิศ,True,False,35.924884160081135,,,,,,,,4,4,4
8634028445,8634028446,0,931256580,tertiary_link,,False,False,9.072645135324104,,,,,,,,4,4,4
8634028445,8634015010,0,931312425,tertiary,ถนนราษฏร์อุทิศ,True,False,46.77306240407979,,,,,,,,4,4,4
8634028446,8634028445,0,931256580,tertiary_link,,False,True,9.072645135324104,,,,,,,,4,4,4
8634028446,8634015013,0,931312426,tertiary,,True,False,171.94177756718537,,,,,,,,4,5,5
8634028447,8634015011,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,46.02105453431504,,,,,,,,4,4,4
8634028447,2506086032,0,931256581,tertiary_link,,False,True,8.131083491929354,,,,,,,,4,4,4
8634028448,4890612482,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,48.88353329061877,,,,,,,,3,3,3
8634028448,8634028449,0,931256582,tertiary_link,,False,False,10.094903330557832,,,,,,,,3,3,3
8634028449,4890612499,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,43.90884447603376,,,,,,,,3,3,3
8634028449,8634028448,0,931256582,tertiary_link,,False,True,10.094903330557832,,,,,,,,3,3,3
8634028450,8634028451,0,931256583,tertiary_link,,False,False,10.080286264333433,,,,,,,,3,3,3
8634028450,4890612863,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,53.56907873856462,,,,,,,,3,2,3
8634028451,8634525197,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,14.80748943331474,,,,,,,,3,3,3
8634028451,8634028450,0,931256583,tertiary_link,,False,True,10.080286264333433,,,,,,,,3,3,3
8634498202,8634498204,0,931314816,residential,,False,True,77.94692246392373,,,,,,,,2,2,2
8634498204,8634028451,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,38.10648684794245,,,,,,,,2,3,3
8634498204,8634498202,0,931314816,residential,,False,False,77.94692246392373,,,,,,,,2,2,2
8634525189,2506090659,0,243188525,residential,,False,True,80.37631590431535,,,,,,,,3,3,3
8634525189,2506091129,0,"[716599757, 243188525]",residential,,False,False,105.07406159195077,,,,,,,,3,2,3
8634525189,8634525197,0,931315061,residential,,False,True,128.75004482012343,,,,,,,,3,3,3
8634525197,2506090659,0,48598023,tertiary,ถนนราษฏร์อุทิศ,True,False,21.52274070309025,,,,,,,,3,3,3
8634525197,8634525189,0,931315061,residential,,False,False,128.75004482012343,,,,,,,,3,3,3
8634634705,2506088067,0,931329444,residential,,False,False,45.62937712028142,,,,,,,,3,3,3
8634635616,2506094255,0,706341245,tertiary,ถนนสาครมงคล,False,False,35.160131631853346,,,,,,,,2,3,3
8634635616,4890612655,0,706341245,tertiary,ถนนสาครมงคล,False,True,6.54319623809469,,,,,,,,2,2,2
8634635616,11337166510,0,931323407,residential,,False,False,40.96658128860332,,,,,,,,2,2,2
8634648991,8634648992,0,931329679,residential,,False,True,33.685331966491674,,,,,,,,1,1,1
8634648992,13378469948,0,95637138,unclassified,,False,False,83.22754376896926,,,,,,,,1,1,1
8634648992,2506088278,0,95637138,unclassified,,False,True,8.604721740073346,,,,,,,,1,3,3
8634648992,8634648991,0,931329679,residential,,False,False,33.685331966491674,,,,,,,,1,1,1
8634648993,1108909494,0,931329680,residential,,False,True,176.57111440891669,,,,,,,,2,3,3
8634661131,8634661137,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,25.551437901743547,,,,,,,,2,3,3
8634661131,8634661137,1,931327886,residential,,False,True,408.9906087421367,,,,,,,,2,3,3
8634661137,8634028448,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,38.18314200971979,,,,,,,,3,3,3
8634661137,8634661131,0,931327886,residential,,False,False,408.9906087421367,,,,,,,,3,2,3
8634671109,8634661131,0,243188784,tertiary,ถนนราษฏร์อุทิศ,True,False,30.581277289116933,,,,,,,,2,2,2
8634671109,11011878992,0,931328383,residential,,False,False,211.77481280597485,,,,,,,,2,2,2
