y,x,highway,street_count,is_shelter,shelter_names,pop_male,pop_female,pop_total,households,junction,flood_level_20251121_0600,flood_distance_20251121_0600_m,flood_level_20251124_2200,flood_distance_20251124_2200_m
7.008083899999999,100.4713155,,3,False,,1,0,1,1,,0,112.3499192701388,4,112.3499192701388
7.007388699999999,100.4715142,,4,False,,0,0,0,0,,0,71.37443920415757,3,71.37443920415757
7.006616199999999,100.4636817,,3,False,,0,0,0,3,,0,132.86171338297686,2,132.86171338297686
7.0089896,100.46940960000002,,3,False,,0,0,0,3,,0,32.71792215114273,3,32.71792215114273
7.008306899999999,100.47194930000002,,4,False,,0,1,1,2,,0,51.188050314049576,4,51.188050314049576
7.006723499999998,100.4636627,,3,False,,0,1,1,2,,0,144.83425363124167,4,144.83425363124167
7.006570900000001,100.463529,,3,False,,1,1,2,2,,0,129.952391072631,2,129.952391072631
7.0087884,100.4678755,,4,False,,1,1,2,0,,0,6.222429871124172,4,6.222429871124172
7.009593500000002,100.4696179,,3,False,,2,4,6,0,,0,3.981177988209966,4,3.981177988209966
7.008798999999999,100.471862,,3,False,,1,2,3,0,,0,25.047143092000017,4,25.047143092000017
7.0084292,100.4723864,,3,False,,0,0,0,1,,0,48.78191693676114,4,48.78191693676114
7.006818100000002,100.4645525,,3,False,,1,2,3,1,,0,178.5449356056705,2,178.5449356056705
7.005453700000001,100.4638537,,1,False,,0,0,0,0,,0,12.16728694685307,4,12.16728694685307
7.006395999999999,100.46320170000001,,3,False,,0,1,1,4,,0,124.08894710861487,2,124.08894710861487
7.008723100000001,100.4674586,,1,False,,0,1,1,0,,0,50.69676394399936,4,50.69676394399936
7.009307800000001,100.4678037,,3,False,,0,0,0,1,,0,62.93304493088679,4,62.93304493088679
7.0101143,100.4698017,,3,False,,0,1,1,1,,0,41.23192081595445,1,41.23192081595445
7.006641499999998,100.4716838,,1,False,,0,2,2,0,,0,65.8466702733476,3,65.8466702733476
7.007501,100.4720857,,4,False,,1,0,1,5,,0,46.18750952650313,3,46.18750952650313
7.008685100000001,100.4712546,,3,False,,2,2,4,2,,0,91.84349293459036,4,91.84349293459036
7.009438900000001,100.4717569,,3,False,,0,0,0,2,,0,84.28654803761198,4,84.28654803761198
7.0085628,100.4730775,,4,False,,0,0,0,1,,0,27.281820442915322,3,27.281820442915322
7.0044641,100.4735222,,3,False,,1,1,2,2,,0,28.41323429532465,5,28.41323429532465
7.004942399999999,100.4731341,,4,False,,2,0,2,1,,0,78.78577501804682,5,78.78577501804682
7.006291300000002,100.4723468,,4,False,,1,1,2,0,,0,63.12752894959478,4,63.12752894959478
7.0009887,100.4712661,,4,False,,0,0,0,1,,0,94.80431633834866,2,94.80431633834866
7.0020489999999995,100.4717988,,3,False,,1,0,1,1,,0,93.7817250854349,2,93.7817250854349
7.002936,100.4725423,,3,False,,1,1,2,0,,0,41.41765550041924,2,41.41765550041924
7.003745099999999,100.4728685,,4,False,,3,1,4,3,,0,91.76493993902153,2,91.76493993902153
7.004492399999999,100.473691,,3,False,,1,2,3,2,,0,11.98367405710701,5,11.98367405710701
